"Focus Trading Ltd"
"Trial Balance - Detailed"
"From 01/01/2019 To 24/05/2019"

"Posting Date","G/L Account No.",Name,"Doc. Type","Doc. No.",Debit,Credit,Amount,"Entry No."
05/04/2019,2705,"VAT on Sales",,SI0308,,4.20,-279575.40,4280
10/04/2019,2705,"VAT on Sales",,SI0309,,,-279575.40,4360
11/04/2019,2705,"VAT on Sales",,PCN0081,,,-279575.40,4380
11/04/2019,2705,"VAT on Sales",,SI0310,,,-279575.40,4383
11/04/2019,2705,"VAT on Sales",,SI0311,,,-279575.40,4388
11/04/2019,2705,"VAT on Sales",,SI0312,,,-279575.40,4399
11/04/2019,2705,"VAT on Sales",,SI0313,,,-279575.40,4410
11/04/2019,2705,"VAT on Sales",,SI0314,,92.00,-279667.40,4440
12/04/2019,2705,"VAT on Sales",,SI0295,,200.00,-279867.40,4153
15/04/2019,2705,"VAT on Sales",,SI0315,,57.60,-279925.00,4443
15/04/2019,2705,"VAT on Sales",,SI0359,,5.00,-279930.00,5067
16/04/2019,2705,"VAT on Sales",,SI0316,,17280.00,-297210.00,4483
16/04/2019,2705,"VAT on Sales",,SI0316,,6.25,-297216.25,4484
16/04/2019,2705,"VAT on Sales",,SI0317,,,-297216.25,4497
17/04/2019,2705,"VAT on Sales",,SI0320,,17.50,-297233.75,4539
17/04/2019,2705,"VAT on Sales",,SI0320,38.00,,-297195.75,4542
17/04/2019,2705,"VAT on Sales",,SI0324,,,-297195.75,4581
17/04/2019,2705,"VAT on Sales",,SI0338,,,-297195.75,4777
17/04/2019,2705,"VAT on Sales",,SI0351,,1200.00,-298395.75,4934
18/04/2019,2705,"VAT on Sales",,PCN0082,12.80,,-298382.95,4526
18/04/2019,2705,"VAT on Sales",,SI0318,,24.73,-298407.68,4530
18/04/2019,2705,"VAT on Sales",,SI0319,,7.68,-298415.36,4534
18/04/2019,2705,"VAT on Sales",,SI0321,,12.25,-298427.61,4550
18/04/2019,2705,"VAT on Sales",,SI0321,20.00,,-298407.61,4552
18/04/2019,2705,"VAT on Sales",,SI0322,,12.25,-298419.86,4560
18/04/2019,2705,"VAT on Sales",,SI0322,20.00,,-298399.86,4562
18/04/2019,2705,"VAT on Sales",,SI0323,,2000.00,-300399.86,4571
18/04/2019,2705,"VAT on Sales",,SI0323,220.00,,-300179.86,4574
23/04/2019,2705,"VAT on Sales",,SI0325,,,-300179.86,4586
23/04/2019,2705,"VAT on Sales",,SI0326,,0.05,-300179.91,4593
23/04/2019,2705,"VAT on Sales",,SI0326,,0.26,-300180.17,4595
23/04/2019,2705,"VAT on Sales",,SI0327,,400000.00,-700180.17,4602
23/04/2019,2705,"VAT on Sales",,SI0327,8.00,,-700172.17,4604
23/04/2019,2705,"VAT on Sales",,SI0328,,50.00,-700222.17,4611
23/04/2019,2705,"VAT on Sales",,PCN0083,0.05,,-700222.12,4622
23/04/2019,2705,"VAT on Sales",,PCN0083,0.53,,-700221.60,4624
23/04/2019,2705,"VAT on Sales",,SI0329,,,-700221.60,4658
23/04/2019,2705,"VAT on Sales",,PCN0085,,,-700221.60,4692
23/04/2019,2705,"VAT on Sales",,SI0333,,,-700221.60,4697
23/04/2019,2705,"VAT on Sales",,SI0333,,,-700221.60,4699
23/04/2019,2705,"VAT on Sales",,SI0335,,,-700221.60,4709
23/04/2019,2705,"VAT on Sales",,SI0337,,0.05,-700221.64,4770
24/04/2019,2705,"VAT on Sales",,SI0330,,2.72,-700224.36,4672
24/04/2019,2705,"VAT on Sales",,PCN0084,,,-700224.36,4675
24/04/2019,2705,"VAT on Sales",,SI0331,,,-700224.36,4678
24/04/2019,2705,"VAT on Sales",,SI0332,,,-700224.36,4685
24/04/2019,2705,"VAT on Sales",,SI0334,,2.00,-700226.36,4706
24/04/2019,2705,"VAT on Sales",,SI0339,,10.00,-700236.36,4784
24/04/2019,2705,"VAT on Sales",,SI0339,,,-700236.36,4786
25/04/2019,2705,"VAT on Sales",,PCN0086,0.46,,-700235.90,4737
25/04/2019,2705,"VAT on Sales",,PCN0086,0.96,,-700234.94,4739
25/04/2019,2705,"VAT on Sales",,SI0336,,50.00,-700284.94,4758
25/04/2019,2705,"VAT on Sales",,PCN0087,0.50,,-700284.44,4765
25/04/2019,2705,"VAT on Sales",,SI0340,,100.00,-700384.44,4793
25/04/2019,2705,"VAT on Sales",,SI0340,,,-700384.44,4795
26/04/2019,2705,"VAT on Sales",,SI0341,,0.12,-700384.56,4802
26/04/2019,2705,"VAT on Sales",,SI0342,,,-700384.56,4815
26/04/2019,2705,"VAT on Sales",,SI0343,,19.20,-700403.76,4818
26/04/2019,2705,"VAT on Sales",,SI0344,,3.20,-700406.96,4821
26/04/2019,2705,"VAT on Sales",,PCN0088,,,-700406.96,4824
27/04/2019,2705,"VAT on Sales",,SI0345,,,-700406.96,4829
27/04/2019,2705,"VAT on Sales",,SI0346,,1.84,-700408.80,4854
27/04/2019,2705,"VAT on Sales",,SI0352,,1.76,-700410.55,4950
29/04/2019,2705,"VAT on Sales",,PCN0089,26.40,,-700384.15,4868
29/04/2019,2705,"VAT on Sales",,SI0347,,0.32,-700384.48,4871
29/04/2019,2705,"VAT on Sales",,SI0348,,0.26,-700384.74,4882
29/04/2019,2705,"VAT on Sales",,SI0349,,40.00,-700424.74,4890
29/04/2019,2705,"VAT on Sales",,SI0349,,8070.95,-708495.69,4889
29/04/2019,2705,"VAT on Sales",,SI0349,,,-708495.69,4892
29/04/2019,2705,"VAT on Sales",,SI0350,,,-708495.69,4911
29/04/2019,2705,"VAT on Sales",,SI0350,,,-708495.69,4912
01/05/2019,2705,"VAT on Sales",,SI0353,,0.53,-708496.22,4978
01/05/2019,2705,"VAT on Sales",,SI0354,,,-708496.22,5002
01/05/2019,2705,"VAT on Sales",,SI0355,,,-708496.22,5005
01/05/2019,2705,"VAT on Sales",,SI0356,,,-708496.22,5008
01/05/2019,2705,"VAT on Sales",,SI0357,,,-708496.22,5011
01/05/2019,2705,"VAT on Sales",,SI0358,,,-708496.22,5014
02/05/2019,2705,"VAT on Sales",,PCN0090,9.90,,-708486.32,5022
02/05/2019,2705,"VAT on Sales",,PCN0090,0.67,,-708485.65,5024
02/05/2019,2705,"VAT on Sales",,PCN0091,1229.89,,-707255.76,5031
02/05/2019,2705,"VAT on Sales",,PCN0092,0.50,,-707255.26,5053
02/05/2019,2705,"VAT on Sales",,PCN0092,,,-707255.26,5055
03/05/2019,2705,"VAT on Sales",,SI0362,,,-707255.26,5092
03/05/2019,2705,"VAT on Sales",,SI0363,,,-707255.26,5099
03/05/2019,2705,"VAT on Sales",,SI0364,,,-707255.26,5106
03/05/2019,2705,"VAT on Sales",,SI0365,,,-707255.26,5135
03/05/2019,2705,"VAT on Sales",,SI0365,,,-707255.26,5137
03/05/2019,2705,"VAT on Sales",,PCN0093,,,-707255.26,5144
07/05/2019,2705,"VAT on Sales",,SI0366,,,-707255.26,5167
08/05/2019,2705,"VAT on Sales",,SI0367,,240.00,-707495.26,5192
08/05/2019,2705,"VAT on Sales",,SI0368,,,-707495.26,5199
08/05/2019,2705,"VAT on Sales",,PCN0094,,,-707495.26,5210
08/05/2019,2705,"VAT on Sales",,PCN0095,2.40,,-707492.86,5245
09/05/2019,2705,"VAT on Sales",,SI0369,,,-707492.86,5274
09/05/2019,2705,"VAT on Sales",,SI0369,,,-707492.86,5276
10/05/2019,2705,"VAT on Sales",,SI0370,,,-707492.86,5314
10/05/2019,2705,"VAT on Sales",,SI0371,,,-707492.86,5329
10/05/2019,2705,"VAT on Sales",,SI0371,,,-707492.86,5328
10/05/2019,2705,"VAT on Sales",,SI0371,,,-707492.86,5331
10/05/2019,2705,"VAT on Sales",,SI0372,,,-707492.86,5342
10/05/2019,2705,"VAT on Sales",,SI0372,,,-707492.86,5345
10/05/2019,2705,"VAT on Sales",,SI0373,,,-707492.86,5352
10/05/2019,2705,"VAT on Sales",,SI0374,,,-707492.86,5377
10/05/2019,2705,"VAT on Sales",,SI0374,,,-707492.86,5379
10/05/2019,2705,"VAT on Sales",,PCN0096,,,-707492.86,5386
10/05/2019,2705,"VAT on Sales",,PCN0096,,,-707492.86,5388
10/05/2019,2705,"VAT on Sales",,PCN0097,,,-707492.86,5505
13/05/2019,2705,"VAT on Sales",,SI0375,,0.75,-707493.61,5420
13/05/2019,2705,"VAT on Sales",,SI0380,,550.00,-708043.61,5517
14/05/2019,2705,"VAT on Sales",,SI0376,,2.84,-708046.45,5465
14/05/2019,2705,"VAT on Sales",,SI0377,,,-708046.45,5484
14/05/2019,2705,"VAT on Sales",,SI0378,,,-708046.45,5494
14/05/2019,2705,"VAT on Sales",,SI0379,,525.00,-708571.45,5510
14/05/2019,2705,"VAT on Sales",,SI0388,,,-708571.45,5611
14/05/2019,2705,"VAT on Sales",,SI0392,,,-708571.45,5624
14/05/2019,2705,"VAT on Sales",,SI0396,,527.50,-709098.95,5681
14/05/2019,2705,"VAT on Sales",,SI0400,,,-709098.95,5718
15/05/2019,2705,"VAT on Sales",,SI0381,,,-709098.95,5536
15/05/2019,2705,"VAT on Sales",,SI0382,,,-709098.95,5543
15/05/2019,2705,"VAT on Sales",,SI0383,,,-709098.95,5553
15/05/2019,2705,"VAT on Sales",,SI0384,,290.00,-709388.95,5560
15/05/2019,2705,"VAT on Sales",,SI0401,,0.60,-709389.55,5725
16/05/2019,2705,"VAT on Sales",,SI0385,,9.00,-709398.55,5578
16/05/2019,2705,"VAT on Sales",,SI0387,,290.00,-709688.55,5590
16/05/2019,2705,"VAT on Sales",,SI0387,,2.28,-709690.83,5589
16/05/2019,2705,"VAT on Sales",,SI0393,,2.00,-709692.83,5631
16/05/2019,2705,"VAT on Sales",,SI0397,,,-709692.83,5692
16/05/2019,2705,"VAT on Sales",,SI0398,,1.38,-709694.21,5697
16/05/2019,2705,"VAT on Sales",,SI0399,,86.35,-709780.56,5704
16/05/2019,2705,"VAT on Sales",,SI0412,,13.50,-709794.06,5861
17/05/2019,2705,"VAT on Sales",,SI0394,,18.80,-709812.86,5658
17/05/2019,2705,"VAT on Sales",,SI0394,,33.60,-709846.46,5661
17/05/2019,2705,"VAT on Sales",,SI0395,,7.50,-709853.96,5674
17/05/2019,2705,"VAT on Sales",,SI0402,,290.00,-710143.96,5732
17/05/2019,2705,"VAT on Sales",,SI0403,,2.28,-710146.24,5739
17/05/2019,2705,"VAT on Sales",,SI0404,,7.50,-710153.74,5746
17/05/2019,2705,"VAT on Sales",,SI0405,,7.50,-710161.24,5753
17/05/2019,2705,"VAT on Sales",,SI0406,,2.28,-710163.52,5760
17/05/2019,2705,"VAT on Sales",,SI0407,,7.50,-710171.02,5767
17/05/2019,2705,"VAT on Sales",,SI0408,,22.84,-710193.86,5774
17/05/2019,2705,"VAT on Sales",,SI0409,,,-710193.86,5782
17/05/2019,2705,"VAT on Sales",,SI0410,,39.00,-710232.86,5788
17/05/2019,2705,"VAT on Sales",,SI0411,,12.00,-710244.86,5807
17/05/2019,2705,"VAT on Sales",,SI0411,,4.00,-710248.86,5809
20/05/2019,2705,"VAT on Sales",,PCN0098,1.38,,-710247.48,5868
20/05/2019,2705,"VAT on Sales",,SI0413,,316.00,-710563.48,5873
20/05/2019,2705,"VAT on Sales",,SI0413,,,-710563.48,5875
20/05/2019,2705,"VAT on Sales",,PCN0099,316.00,,-710247.48,5882
20/05/2019,2705,"VAT on Sales",,PCN0099,7.54,,-710239.94,5884
20/05/2019,2705,"VAT on Sales",,PCN0100,7.50,,-710232.44,5889
20/05/2019,2705,"VAT on Sales",,PCN0100,6.93,,-710225.51,5891
20/05/2019,2705,"VAT on Sales",,SI0414,,2.28,-710227.79,5939
20/05/2019,2705,"VAT on Sales",,SI0415,,5.08,-710232.87,5975
21/05/2019,2705,"VAT on Sales",,SI0416,,26.13,-710259.00,6003
21/05/2019,2705,"VAT on Sales",,SI0416,,47.33,-710306.33,6006
21/05/2019,2705,"VAT on Sales",,PCN0101,26.13,,-710280.20,6014
21/05/2019,2705,"VAT on Sales",,PCN0101,26.17,,-710254.03,6017
22/05/2019,2705,"VAT on Sales",,SI0417,,2.28,-710256.31,6038
22/05/2019,2705,"VAT on Sales",,SI0417,,14.20,-710270.51,6040
22/05/2019,2705,"VAT on Sales",,PCN0102,2.28,,-710268.23,6047
22/05/2019,2705,"VAT on Sales",,PCN0102,6.93,,-710261.30,6049
22/05/2019,2705,"VAT on Sales",,SI0418,,,-710261.30,6058
22/05/2019,2705,"VAT on Sales",,PCN0103,1.00,,-710260.30,6065
24/05/2019,2705,"VAT on Sales",,SI0419,,1.73,-710262.03,6078
,2705,"VAT on Sales","Closing Balance",,7154.9936948189,441855.91005039,-710262.02941113,
,2710,"VAT on Purchases","Opening Balance",,,,9587.486984126983,
01/01/2019,2710,"VAT on Purchases",,PI0151,,,9587.49,1809
01/01/2019,2710,"VAT on Purchases",,PI0151,,,9587.49,1815
01/01/2019,2710,"VAT on Purchases",,PI0176,58.00,,9645.49,2782
01/01/2019,2710,"VAT on Purchases",,PI0209,,,9645.49,3464
02/01/2019,2710,"VAT on Purchases",,PI0263,420.00,,10065.49,4511
03/01/2019,2710,"VAT on Purchases",,PI0160,950.00,,11015.49,2130
04/01/2019,2710,"VAT on Purchases",,PI0230,20020.00,,31035.49,3713
05/01/2019,2710,"VAT on Purchases",,PI0206,,,31035.49,3452
05/01/2019,2710,"VAT on Purchases",,PI0207,,,31035.49,3456
08/01/2019,2710,"VAT on Purchases",,PDN0024,,0.56,31034.93,1075
08/01/2019,2710,"VAT on Purchases",,PI0130,54.00,,31088.93,1149
08/01/2019,2710,"VAT on Purchases",,PI0131,,,31088.93,1155
08/01/2019,2710,"VAT on Purchases",,PI0132,50.00,,31138.93,1157
08/01/2019,2710,"VAT on Purchases",,PI0134,599.40,,31738.33,1174
09/01/2019,2710,"VAT on Purchases",,PI0136,0.23,,31738.56,1189
10/01/2019,2710,"VAT on Purchases",,PI0264,240.00,,31978.56,4519
11/01/2019,2710,"VAT on Purchases",,PI0161,1805.00,,33783.56,2135
12/01/2019,2710,"VAT on Purchases",,PI0145,14.50,,33798.06,1758
14/01/2019,2710,"VAT on Purchases",,PI0133,,,33798.06,1168
14/01/2019,2710,"VAT on Purchases",,PDN0026,,,33798.06,1172
14/01/2019,2710,"VAT on Purchases",,PI0135,120.00,,33918.06,1185
14/01/2019,2710,"VAT on Purchases",,PI0137,,,33918.06,1238
14/01/2019,2710,"VAT on Purchases",,PI0138,5.20,,33923.26,1266
14/01/2019,2710,"VAT on Purchases",,PDN0028,,,33923.26,1292
14/01/2019,2710,"VAT on Purchases",,PI0163,3.00,,33926.26,2142
15/01/2019,2710,"VAT on Purchases",,PI0139,400.00,,34326.26,1269
15/01/2019,2710,"VAT on Purchases",,PDN0027,,4.00,34322.26,1273
15/01/2019,2710,"VAT on Purchases",,PDN0029,,4.00,34318.26,1295
15/01/2019,2710,"VAT on Purchases",,PI0140,1.35,,34319.61,1304
15/01/2019,2710,"VAT on Purchases",,PI0194,60.00,,34379.61,3275
16/01/2019,2710,"VAT on Purchases",,PI0141,1.68,,34381.29,1307
17/01/2019,2710,"VAT on Purchases",,PI0210,,,34381.29,3468
18/01/2019,2710,"VAT on Purchases",,PDN0031,,1.45,34379.84,1762
23/01/2019,2710,"VAT on Purchases",,PI0142,2.50,,34382.34,1461
24/01/2019,2710,"VAT on Purchases",,PI0208,,,34382.34,3460
01/02/2019,2710,"VAT on Purchases",,PI0152,14.00,,34396.34,1848
01/02/2019,2710,"VAT on Purchases",,PI0152,12.00,,34408.34,1851
01/02/2019,2710,"VAT on Purchases",,PI0211,,,34408.34,3472
02/02/2019,2710,"VAT on Purchases",,PI0144,1500.00,,35908.34,1680
04/02/2019,2710,"VAT on Purchases",,PI0143,1.50,,35909.84,1677
04/02/2019,2710,"VAT on Purchases",,PDN0030,,0.80,35909.04,1684
06/02/2019,2710,"VAT on Purchases",,PI0149,,,35909.04,1797
08/02/2019,2710,"VAT on Purchases",,PDN0032,,14.00,35895.04,1873
08/02/2019,2710,"VAT on Purchases",,PI0157,15.00,,35910.04,1947
08/02/2019,2710,"VAT on Purchases",,PDN0033,,0.50,35909.54,2005
10/02/2019,2710,"VAT on Purchases",,PI0195,60.00,,35969.54,3282
11/02/2019,2710,"VAT on Purchases",,PI0153,20.00,,35989.54,1896
11/02/2019,2710,"VAT on Purchases",,PI0154,1500.00,,37489.54,1920
11/02/2019,2710,"VAT on Purchases",,PI0155,18.00,,37507.54,1923
11/02/2019,2710,"VAT on Purchases",,PI0156,1490.00,,38997.54,1942
13/02/2019,2710,"VAT on Purchases",,PI0158,1800.00,,40797.54,2027
13/02/2019,2710,"VAT on Purchases",,PI0159,14.00,,40811.54,2032
13/02/2019,2710,"VAT on Purchases",,PDN0034,,1.40,40810.14,2036
13/02/2019,2710,"VAT on Purchases",,PI0162,2.40,,40812.54,2139
15/02/2019,2710,"VAT on Purchases",,PI0164,15.00,,40827.54,2255
15/02/2019,2710,"VAT on Purchases",,PI0165,15.00,,40842.54,2279
18/02/2019,2710,"VAT on Purchases",,PI0166,,,40842.54,2282
18/02/2019,2710,"VAT on Purchases",,PDN0035,,,40842.54,2286
18/02/2019,2710,"VAT on Purchases",,PI0167,,,40842.54,2305
18/02/2019,2710,"VAT on Purchases",,PI0168,,,40842.54,2556
20/02/2019,2710,"VAT on Purchases",,PDN0036,,,40842.54,2562
22/02/2019,2710,"VAT on Purchases",,PI0169,112.00,,40954.54,2657
22/02/2019,2710,"VAT on Purchases",,PI0170,2.00,,40956.54,2701
22/02/2019,2710,"VAT on Purchases",,PI0259,0.03,,40956.57,4460
22/02/2019,2710,"VAT on Purchases",,PI0260,46.80,,41003.37,4466
25/02/2019,2710,"VAT on Purchases",,PI0171,,,41003.37,2705
25/02/2019,2710,"VAT on Purchases",,PDN0037,,12.80,40990.57,2720
25/02/2019,2710,"VAT on Purchases",,PI0172,280.00,,41270.57,2744
25/02/2019,2710,"VAT on Purchases",,PI0173,15.20,,41285.77,2753
25/02/2019,2710,"VAT on Purchases",,PI0174,38.00,,41323.77,2761
25/02/2019,2710,"VAT on Purchases",,PI0175,0.06,,41323.83,2764
25/02/2019,2710,"VAT on Purchases",,PDN0038,,0.10,41323.73,2768
26/02/2019,2710,"VAT on Purchases",,PI0177,0.60,,41324.33,2796
26/02/2019,2710,"VAT on Purchases",,PI0178,24.00,,41348.33,2823
26/02/2019,2710,"VAT on Purchases",,PI0179,11.50,,41359.83,2831
26/02/2019,2710,"VAT on Purchases",,PI0180,80000.00,,121359.83,2888
26/02/2019,2710,"VAT on Purchases",,PI0180,6073879.36,,6195239.19,2891
26/02/2019,2710,"VAT on Purchases",,PDN0041,,34.40,6195204.79,3051
01/03/2019,2710,"VAT on Purchases",,PI0181,449.25,,6195654.04,2893
04/03/2019,2710,"VAT on Purchases",,PI0182,0.60,,6195654.64,2915
04/03/2019,2710,"VAT on Purchases",,PI0183,,,6195654.64,2918
04/03/2019,2710,"VAT on Purchases",,PDN0039,,0.04,6195654.60,2921
04/03/2019,2710,"VAT on Purchases",,PI0184,9.00,,6195663.60,2945
04/03/2019,2710,"VAT on Purchases",,PI0185,1000.00,,6196663.60,2948
06/03/2019,2710,"VAT on Purchases",,PI0186,200.00,,6196863.60,3018
06/03/2019,2710,"VAT on Purchases",,PDN0040,,2.00,6196861.60,3022
06/03/2019,2710,"VAT on Purchases",,PI0187,250.00,,6197111.60,3058
06/03/2019,2710,"VAT on Purchases",,PDN0042,,200.00,6196911.60,3068
06/03/2019,2710,"VAT on Purchases",,PI0197,5.00,,6196916.60,3302
07/03/2019,2710,"VAT on Purchases",,PI0188,9.00,,6196925.60,3117
08/03/2019,2710,"VAT on Purchases",,PI0189,91.20,,6197016.80,3149
08/03/2019,2710,"VAT on Purchases",,PI0189,108.80,,6197125.60,3151
08/03/2019,2710,"VAT on Purchases",,PI0190,32.20,,6197157.80,3175
08/03/2019,2710,"VAT on Purchases",,PI0190,207.05,,6197364.85,3174
08/03/2019,2710,"VAT on Purchases",,PDN0043,,17.55,6197347.30,3178
08/03/2019,2710,"VAT on Purchases",,PI0191,438.80,,6197786.10,3210
08/03/2019,2710,"VAT on Purchases",,PDN0044,,1.70,6197784.40,3216
08/03/2019,2710,"VAT on Purchases",,PI0192,22.80,,6197807.20,3235
08/03/2019,2710,"VAT on Purchases",,PI0193,25.00,,6197832.20,3242
08/03/2019,2710,"VAT on Purchases",,PI0196,0.10,,6197832.30,3299
09/03/2019,2710,"VAT on Purchases",,PDN0084,,84.00,6197748.30,5637
11/03/2019,2710,"VAT on Purchases",,PDN0045,,1.70,6197746.60,3249
12/03/2019,2710,"VAT on Purchases",,PI0198,,,6197746.60,3309
12/03/2019,2710,"VAT on Purchases",,PI0199,,,6197746.60,3312
12/03/2019,2710,"VAT on Purchases",,PI0200,9.00,,6197755.60,3315
12/03/2019,2710,"VAT on Purchases",,PI0201,91.00,,6197846.60,3318
12/03/2019,2710,"VAT on Purchases",,PI0202,17460.00,,6215306.60,3323
12/03/2019,2710,"VAT on Purchases",,PDN0046,,1.70,6215304.90,3424
12/03/2019,2710,"VAT on Purchases",,PDN0046,,,6215304.90,3426
12/03/2019,2710,"VAT on Purchases",,PDN0047,,1.70,6215303.20,3429
12/03/2019,2710,"VAT on Purchases",,PDN0047,,8.60,6215294.60,3431
12/03/2019,2710,"VAT on Purchases",,PI0203,9.00,,6215303.60,3440
12/03/2019,2710,"VAT on Purchases",,PI0204,3.80,,6215307.40,3444
13/03/2019,2710,"VAT on Purchases",,PI0205,19.60,,6215327.00,3448
13/03/2019,2710,"VAT on Purchases",,PI0212,,,6215327.00,3478
14/03/2019,2710,"VAT on Purchases",,PI0213,,,6215327.00,3484
14/03/2019,2710,"VAT on Purchases",,PI0214,,,6215327.00,3490
14/03/2019,2710,"VAT on Purchases",,PI0215,,,6215327.00,3496
14/03/2019,2710,"VAT on Purchases",,PI0216,,,6215327.00,3502
14/03/2019,2710,"VAT on Purchases",,PI0217,,,6215327.00,3508
14/03/2019,2710,"VAT on Purchases",,PI0218,,,6215327.00,3514
18/03/2019,2710,"VAT on Purchases",,PDN0048,,,6215327.00,3533
18/03/2019,2710,"VAT on Purchases",,PDN0049,,9.00,6215318.00,3536
18/03/2019,2710,"VAT on Purchases",,PI0219,480.00,,6215798.00,3538
19/03/2019,2710,"VAT on Purchases",,PI0220,686.49,,6216484.49,3565
19/03/2019,2710,"VAT on Purchases",,PI0221,91.33,,6216575.82,3568
19/03/2019,2710,"VAT on Purchases",,PI0222,4664.80,,6221240.62,3573
19/03/2019,2710,"VAT on Purchases",,PI0223,21.74,,6221262.36,3575
20/03/2019,2710,"VAT on Purchases",,PI0224,900.00,,6222162.36,3583
20/03/2019,2710,"VAT on Purchases",,PI0225,9.00,,6222171.36,3610
20/03/2019,2710,"VAT on Purchases",,PDN0050,,4.60,6222166.76,3613
20/03/2019,2710,"VAT on Purchases",,PI0226,113.40,,6222280.16,3616
20/03/2019,2710,"VAT on Purchases",,PI0227,,,6222280.16,3619
20/03/2019,2710,"VAT on Purchases",,PI0228,9.00,,6222289.16,3622
20/03/2019,2710,"VAT on Purchases",,PDN0051,,69.00,6222220.16,3625
22/03/2019,2710,"VAT on Purchases",,PI0229,0.70,,6222220.86,3708
22/03/2019,2710,"VAT on Purchases",,PI0229,4.21,,6222225.08,3711
25/03/2019,2710,"VAT on Purchases",,PI0231,40040.00,,6262265.08,3716
26/03/2019,2710,"VAT on Purchases",,PI0232,400.40,,6262665.48,3765
27/03/2019,2710,"VAT on Purchases",,,,67144.29,6195521.19,3757
27/03/2019,2710,"VAT on Purchases",,,,6161270.68,34250.51,3760
28/03/2019,2710,"VAT on Purchases",,PI0233,160.00,,34410.51,3782
28/03/2019,2710,"VAT on Purchases",,PDN0064,,0.80,34409.71,4351
01/04/2019,2710,"VAT on Purchases",,PI0234,4000.00,,38409.71,3813
01/04/2019,2710,"VAT on Purchases",,PI0235,5080.00,,43489.71,3824
01/04/2019,2710,"VAT on Purchases",,PI0236,240000.00,,283489.71,3847
01/04/2019,2710,"VAT on Purchases",,PI0236,2007276.00,,2290765.71,3851
01/04/2019,2710,"VAT on Purchases",,PI0237,240.00,,2291005.71,3875
01/04/2019,2710,"VAT on Purchases",,PI0237,,,2291005.71,3878
02/04/2019,2710,"VAT on Purchases",,PI0238,4.60,,2291010.31,3924
03/04/2019,2710,"VAT on Purchases",,PDN0052,,,2291010.31,3948
03/04/2019,2710,"VAT on Purchases",,PDN0053,,2.56,2291007.75,3951
03/04/2019,2710,"VAT on Purchases",,PDN0054,,1.40,2291006.35,3971
03/04/2019,2710,"VAT on Purchases",,PI0239,0.06,,2291006.41,4030
03/04/2019,2710,"VAT on Purchases",,PI0242,5.24,,2291011.65,4097
04/04/2019,2710,"VAT on Purchases",,PI0241,11.22,,2291022.87,4093
04/04/2019,2710,"VAT on Purchases",,PI0241,42.56,,2291065.43,4095
04/04/2019,2710,"VAT on Purchases",,PI0243,10.50,,2291075.93,4110
04/04/2019,2710,"VAT on Purchases",,PI0244,4.00,,2291079.93,4113
04/04/2019,2710,"VAT on Purchases",,PI0245,15.75,,2291095.68,4129
04/04/2019,2710,"VAT on Purchases",,PDN0056,,0.20,2291095.48,4132
04/04/2019,2710,"VAT on Purchases",,PDN0057,,0.61,2291094.87,4135
04/04/2019,2710,"VAT on Purchases",,PDN0057,,4.40,2291090.47,4137
04/04/2019,2710,"VAT on Purchases",,PDN0093,,0.50,2291089.97,6070
04/04/2019,2710,"VAT on Purchases",,PDN0093,,1.30,2291088.67,6072
05/04/2019,2710,"VAT on Purchases",,PI0246,100000.00,,2391088.67,4142
05/04/2019,2710,"VAT on Purchases",,PI0247,11.00,,2391099.67,4187
05/04/2019,2710,"VAT on Purchases",,PI0247,30.00,,2391129.67,4189
05/04/2019,2710,"VAT on Purchases",,PI0248,110.00,,2391239.67,4263
05/04/2019,2710,"VAT on Purchases",,PDN0058,,10.00,2391229.67,4277
05/04/2019,2710,"VAT on Purchases",,PDN0059,,80.00,2391149.67,4287
05/04/2019,2710,"VAT on Purchases",,PI0249,0.80,,2391150.47,4289
05/04/2019,2710,"VAT on Purchases",,PDN0060,,5.00,2391145.47,4304
05/04/2019,2710,"VAT on Purchases",,PDN0060,,,2391145.47,4305
05/04/2019,2710,"VAT on Purchases",,PDN0061,,2.25,2391143.22,4324
05/04/2019,2710,"VAT on Purchases",,PDN0061,,14.40,2391128.82,4329
05/04/2019,2710,"VAT on Purchases",,PDN0062,,64.80,2391064.02,4332
06/04/2019,2710,"VAT on Purchases",,PI0240,2000.00,,2393064.02,4055
06/04/2019,2710,"VAT on Purchases",,PI0240,500.00,,2393564.02,4054
06/04/2019,2710,"VAT on Purchases",,PI0240,2.00,,2393566.02,4059
08/04/2019,2710,"VAT on Purchases",,PI0250,,,2393566.02,4318
08/04/2019,2710,"VAT on Purchases",,PI0250,,,2393566.02,4321
09/04/2019,2710,"VAT on Purchases",,PDN0063,,0.20,2393565.82,4335
09/04/2019,2710,"VAT on Purchases",,PDN0063,,2.24,2393563.58,4342
09/04/2019,2710,"VAT on Purchases",,PDN0063,,,2393563.58,4343
09/04/2019,2710,"VAT on Purchases",,PI0251,3270.00,,2396833.58,4347
09/04/2019,2710,"VAT on Purchases",,PDN0065,,0.08,2396833.50,4354
09/04/2019,2710,"VAT on Purchases",,PI0252,11.70,,2396845.20,4356
11/04/2019,2710,"VAT on Purchases",,PDN0055,,4.40,2396840.80,4066
11/04/2019,2710,"VAT on Purchases",,PI0253,68.60,,2396909.40,4375
11/04/2019,2710,"VAT on Purchases",,PI0254,,,2396909.40,4378
11/04/2019,2710,"VAT on Purchases",,PI0255,282.50,,2397191.90,4416
11/04/2019,2710,"VAT on Purchases",,PDN0066,,40.00,2397151.90,4420
